board_hash,value
80961824207356475851-1,0.9352
-74018658877326309661-1,1
-622863884101601951111,0.5
15080135512294229991-1,0.5
23968026458451608291-1,0.5
27856671968539510501-1,0.5180486143999999
-84928175715062095831-1,0.5424124088319999
-48345214395109395611-1,0.6050099056639999
314905231701004295811,0.5
434040337872809972511,0.3
222000389883992779711,0
228308959735210103911,0.48620288480535667
715952928497390197911,0.5
7073785047161400696-11,0.5
-3652649162567828031-11,0.5
-64802455988861476291-1,0.5
-53273935005268102231-1,0.5
36187262483225206731-1,0.5
-59184438501445857671-1,0.7
42777704030081311221-1,1
8728656667048151615-11,0.5
1075061772117587424-11,0.5
-5125664509019118601-1,0.5
-211221584365207141-1,0.5
-87503497960294409511-1,0.5
-47060324056639076091-1,0.5
-12702645748001039841-1,0.5
61314460647340422031-1,0.7
92413991333423993211,0.7
-1335374437210766431-1,1
-2998732051506305415-11,0.5472472190861992
17260046050831197331-1,0.5647218850638863
23337077653289508551-1,0.477740139894268
-425238815824325035711,0.5
-46611860546153116231-1,0.5
-448551808666301290311,0.5
-21040502777816783691-1,0.5
-666940307007520619911,0.3
176671556019340035-11,0
3746478275667035496-11,0.47837890078384954
115030658880918814-11,0.5
67579526505112725661-1,0.5
69620882801176899941-1,0.5
76871309715522163671-1,0.5
-47260535767934297521-1,0.5
218496692127064839911,0.5
-524510265442207897011,0.5
-2495135249363033533-11,0.5
32453810336973342781-1,0.5
-80551823907657841121-1,0.3
-648022290809250842111,0
73848151566726335371-1,0.4587956344836983
-7307667809740658674-11,0.5
59668457223239348771-1,0.5
7855015802246848221-1,0.5
-421245153548650119411,0.3
5491733209753722901-1,0.5
-26195290289571026021-1,0.5
36705535620939026831-1,0.5
-763259292206238653-11,0.3
-2551668098236569605-11,0
8748595488424001102-11,0.3539804723802406
1289269978613443571-11,0.5
70932555763815769451-1,0.495392
-64902408839490726941-1,0.47121945600000004
-573308385672669013911,0.5
-41924877296082883811-1,0.5
-39119525227787608851-1,0.5
64917301026967919161-1,0.7
914325498699068370111,0.7
-312981445252208391-1,1
387715776574009319911,0.8833185155923309
-4188020436442405172-11,0.5
3986173658506261695-11,0.5
-56616018365121741091-1,0.5
-53494691616573903491-1,0.5
-6997033790704132211-1,0.7
-1077730737806272651-1,1
-3040078440351797338-11,0.5
-47941045695819919821-1,0.5
91343094935286755291-1,0.5165631361024
24485146568481510621-1,0.6221074000759617
60288103502969104581-1,0.8133353818966013
86358908233802062731-1,0.9480600475096358
-215403087022424222211,0.58
9712157364922676201-1,0.92939392
-50212290020076665361-1,1
-653766652685528591811,0.5128
-91948960853534744041-1,0.65872
9103198937504658154-11,0.5
59834829926573621001-1,0.5
-42556600033249166591-1,0.62
-16645928187907884511-1,1
-7685108881185314627-11,0.5
-8692618511690152823-11,0.5
33519338344069618381-1,0.5
455852700541715130111,0.5
-34126919043321728371-1,0.5
-36400976397746640291-1,0.372
-57137653676131636191-1,0.977045248
-623368290770870710711,0
795714413930489151811,0.5038302549527579
69171425718110354041-1,0.486264687681741
-81850568879806316571-1,0.431145756526904
834200867033381050611,0.46799999999999997
-636720526711886050511,0.5
83925702601024121941-1,0.5
-48134491018038913611-1,0.5
-675535280385900319911,0.5
-6416284426275027487-11,0.5
-74029446897044412991-1,0.5
13889001209803892581-1,0.3
-88191528568625276111,0
734292372637548919611,0.4681525495298963
-2657151278422409987-11,0.5
91307926906606774101-1,0.5
6752338339727952489-11,0.5
2174067426409336244-11,0.5
42220763900006255781-1,0.5
-87049650427713534431-1,0.5
43997725132865376441-1,0.5
-916098396169072317811,0.5
-66568416497306542331-1,0.5
68093180691292502091-1,0.3
-24338237821954627311,0
139304508565906388911,0.6309656391034577
-23453754723257057181-1,0.7212681100632292
